src|dst|weight|edge_type
165|135|1.0|direct-email
139|139|1.0|self-note
482|340|1.0|reply
2|102|1.0|meeting-request
106|42|1.0|forwarded-message
351|178|1.0|meeting-request
249|115|1.0|meeting-request
249|169|1.0|forwarded-message
329|66|1.0|direct-email
329|328|1.0|reply
169|249|1.0|forwarded-message
481|58|1.0|meeting-request
483|377|1.0|direct-email
12|265|1.0|reply
58|366|1.0|meeting-request
137|107|1.0|meeting-request
291|291|1.0|self-note
214|214|1.0|self-note
481|211|1.0|reply
481|208|1.0|meeting-request
283|82|1.0|direct-email
283|121|1.0|meeting-request
316|1|1.0|reply
2|194|1.0|cc-notification
172|275|1.0|reply
107|137|1.0|meeting-request
62|152|1.0|meeting-request
387|296|1.0|forwarded-message
387|295|1.0|reply
62|474|1.0|cc-notification
62|258|1.0|direct-email
303|183|1.0|cc-notification
380|380|1.0|self-note
178|344|1.0|reply
434|105|1.0|meeting-request
408|59|1.0|reply
172|93|1.0|direct-email
194|2|1.0|cc-notification
167|280|1.0|reply
115|107|1.0|reply
62|314|1.0|cc-notification
377|377|1.0|self-note
150|393|1.0|forwarded-message
290|484|1.0|meeting-request
100|429|1.0|meeting-request
429|164|1.0|forwarded-message
194|192|1.0|cc-notification
13|10|1.0|forwarded-message
429|140|1.0|meeting-request
429|447|1.0|cc-notification
429|448|1.0|reply
13|446|1.0|meeting-request
13|35|1.0|forwarded-message
164|429|1.0|forwarded-message
340|114|1.0|meeting-request
63|371|1.0|meeting-request
63|363|1.0|cc-notification
13|25|1.0|forwarded-message
44|407|1.0|cc-notification
13|303|1.0|cc-notification
13|95|1.0|forwarded-message
13|129|1.0|reply
340|340|1.0|self-note
170|485|1.0|direct-email
400|260|1.0|direct-email
149|149|1.0|self-note
309|215|1.0|meeting-request
309|222|1.0|cc-notification
296|393|1.0|meeting-request
104|103|1.0|reply
3|3|1.0|self-note
258|474|1.0|reply
184|418|1.0|reply
318|486|1.0|meeting-request
314|62|1.0|cc-notification
314|85|1.0|meeting-request
487|488|1.0|direct-email
489|489|1.0|self-note
20|230|1.0|direct-email
417|151|1.0|forwarded-message
145|121|1.0|cc-notification
75|372|1.0|reply
105|82|1.0|reply
259|20|1.0|meeting-request
448|40|1.0|forwarded-message
335|15|1.0|direct-email
63|4|1.0|reply
215|215|1.0|self-note
329|143|1.0|reply
329|356|1.0|direct-email
329|108|1.0|reply
329|375|1.0|meeting-request
329|357|1.0|cc-notification
329|478|1.0|reply
329|90|1.0|meeting-request
36|129|1.0|direct-email
187|142|1.0|meeting-request
311|459|1.0|direct-email
47|443|1.0|direct-email
420|29|1.0|meeting-request
19|161|1.0|direct-email
23|62|1.0|direct-email
155|285|1.0|direct-email
176|344|1.0|direct-email
95|201|1.0|cc-notification
282|62|1.0|meeting-request
249|62|1.0|cc-notification
249|355|1.0|meeting-request
218|74|1.0|reply
121|212|1.0|forwarded-message
81|107|1.0|forwarded-message
81|62|1.0|forwarded-message
128|86|1.0|meeting-request
107|99|1.0|cc-notification
212|121|1.0|forwarded-message
103|103|1.0|self-note
311|215|1.0|cc-notification
490|129|1.0|meeting-request
490|365|1.0|direct-email
491|168|1.0|meeting-request
491|167|1.0|forwarded-message
199|196|1.0|direct-email
199|51|1.0|direct-email
199|197|1.0|cc-notification
199|199|1.0|self-note
199|200|1.0|meeting-request
199|128|1.0|reply
199|167|1.0|cc-notification
199|203|1.0|reply
199|204|1.0|forwarded-message
199|206|1.0|direct-email
199|41|1.0|direct-email
199|94|1.0|forwarded-message
199|95|1.0|meeting-request
199|207|1.0|cc-notification
199|201|1.0|direct-email
429|139|1.0|forwarded-message
429|46|1.0|direct-email
340|10|1.0|direct-email
46|429|1.0|direct-email
363|63|1.0|cc-notification
162|492|1.0|meeting-request
64|91|1.0|direct-email
62|81|1.0|forwarded-message
132|271|1.0|forwarded-message
428|139|1.0|reply
428|446|1.0|meeting-request
428|447|1.0|direct-email
346|157|1.0|forwarded-message
346|294|1.0|direct-email
450|440|1.0|direct-email
450|275|1.0|direct-email
450|458|1.0|forwarded-message
95|13|1.0|forwarded-message
186|121|1.0|reply
321|103|1.0|meeting-request
10|260|1.0|direct-email
493|294|1.0|reply
494|83|1.0|reply
440|450|1.0|direct-email
312|377|1.0|meeting-request
33|23|1.0|cc-notification
490|106|1.0|cc-notification
3|2|1.0|direct-email
64|141|1.0|direct-email
210|159|1.0|meeting-request
210|158|1.0|forwarded-message
309|74|1.0|forwarded-message
309|272|1.0|cc-notification
309|223|1.0|reply
257|278|1.0|direct-email
251|251|1.0|self-note
107|161|1.0|forwarded-message
190|106|1.0|cc-notification
168|129|1.0|reply
86|295|1.0|cc-notification
20|495|1.0|direct-email
495|20|1.0|direct-email
379|157|1.0|cc-notification
198|183|1.0|cc-notification
282|16|1.0|forwarded-message
83|496|1.0|meeting-request
157|396|1.0|forwarded-message
497|78|1.0|direct-email
36|28|1.0|meeting-request
62|79|1.0|cc-notification
295|86|1.0|cc-notification
107|4|1.0|cc-notification
68|62|1.0|direct-email
28|36|1.0|meeting-request
232|232|1.0|self-note
264|498|1.0|reply
298|184|1.0|reply
305|285|1.0|direct-email
198|387|1.0|direct-email
86|86|1.0|self-note
181|181|1.0|self-note
181|394|1.0|direct-email
181|250|1.0|cc-notification
181|377|1.0|forwarded-message
181|104|1.0|direct-email
278|257|1.0|direct-email
499|44|1.0|forwarded-message
499|500|1.0|meeting-request
499|501|1.0|direct-email
499|502|1.0|cc-notification
499|503|1.0|reply
499|406|1.0|direct-email
499|407|1.0|cc-notification
499|504|1.0|forwarded-message
499|505|1.0|meeting-request
499|43|1.0|reply
499|358|1.0|reply
499|506|1.0|direct-email
265|267|1.0|reply
254|107|1.0|cc-notification
7|44|1.0|cc-notification
62|226|1.0|forwarded-message
23|460|1.0|forwarded-message
131|411|1.0|reply
245|113|1.0|forwarded-message
206|346|1.0|reply
62|30|1.0|reply
62|23|1.0|direct-email
62|128|1.0|direct-email
62|41|1.0|forwarded-message
507|243|1.0|direct-email
129|168|1.0|reply
508|509|1.0|reply
305|58|1.0|forwarded-message
89|469|1.0|forwarded-message
96|89|1.0|direct-email
309|309|1.0|self-note
113|151|1.0|meeting-request
141|7|1.0|forwarded-message
267|498|1.0|direct-email
86|510|1.0|cc-notification
128|62|1.0|direct-email
54|281|1.0|direct-email
19|265|1.0|meeting-request
485|170|1.0|direct-email
294|346|1.0|direct-email
191|511|1.0|reply
174|174|1.0|self-note
97|300|1.0|reply
19|362|1.0|cc-notification
260|248|1.0|forwarded-message
260|297|1.0|reply
260|259|1.0|meeting-request
35|24|1.0|meeting-request
107|174|1.0|cc-notification
512|155|1.0|reply
174|107|1.0|cc-notification
300|97|1.0|reply
513|222|1.0|direct-email
113|361|1.0|meeting-request
113|263|1.0|cc-notification
113|444|1.0|reply
113|318|1.0|cc-notification
113|423|1.0|cc-notification
113|245|1.0|forwarded-message
174|4|1.0|forwarded-message
514|514|1.0|self-note
362|498|1.0|direct-email
5|117|1.0|reply
28|35|1.0|forwarded-message
305|211|1.0|cc-notification
129|114|1.0|forwarded-message
12|12|1.0|self-note
486|394|1.0|direct-email
178|351|1.0|meeting-request
28|23|1.0|cc-notification
434|128|1.0|reply
434|161|1.0|direct-email
434|19|1.0|forwarded-message
434|129|1.0|forwarded-message
174|164|1.0|forwarded-message
129|365|1.0|meeting-request
249|129|1.0|forwarded-message
411|132|1.0|forwarded-message
155|512|1.0|reply
168|515|1.0|forwarded-message
516|517|1.0|forwarded-message
91|514|1.0|direct-email
213|360|1.0|forwarded-message
269|46|1.0|direct-email
222|513|1.0|direct-email
321|394|1.0|direct-email
515|168|1.0|forwarded-message
84|84|1.0|self-note
42|74|1.0|cc-notification
345|180|1.0|direct-email
154|363|1.0|reply
518|173|1.0|cc-notification
354|353|1.0|reply
152|62|1.0|meeting-request
394|321|1.0|direct-email
283|62|1.0|direct-email
173|518|1.0|cc-notification
41|62|1.0|forwarded-message
51|280|1.0|cc-notification
211|285|1.0|cc-notification
211|305|1.0|cc-notification
141|430|1.0|cc-notification
519|519|1.0|self-note
300|160|1.0|direct-email
160|362|1.0|reply
59|520|1.0|meeting-request
59|137|1.0|cc-notification
211|481|1.0|reply
211|208|1.0|meeting-request
269|140|1.0|meeting-request
160|300|1.0|direct-email
211|286|1.0|reply
211|96|1.0|reply
521|340|1.0|cc-notification
521|134|1.0|direct-email
430|141|1.0|cc-notification
62|417|1.0|meeting-request
211|55|1.0|cc-notification
114|169|1.0|forwarded-message
4|194|1.0|forwarded-message
58|252|1.0|direct-email
58|404|1.0|reply
522|523|1.0|direct-email
524|72|1.0|cc-notification
377|378|1.0|direct-email
377|250|1.0|reply
377|368|1.0|direct-email
377|104|1.0|cc-notification
377|150|1.0|reply
40|438|1.0|forwarded-message
74|42|1.0|cc-notification
7|141|1.0|forwarded-message
484|87|1.0|cc-notification
440|168|1.0|forwarded-message
59|55|1.0|meeting-request
222|215|1.0|reply
2|55|1.0|reply
499|525|1.0|meeting-request
92|520|1.0|reply
157|6|1.0|forwarded-message
157|64|1.0|cc-notification
44|44|1.0|self-note
103|526|1.0|meeting-request
263|444|1.0|reply
263|423|1.0|cc-notification
263|245|1.0|forwarded-message
263|76|1.0|meeting-request
263|485|1.0|forwarded-message
115|115|1.0|self-note
174|286|1.0|direct-email
211|371|1.0|reply
183|365|1.0|forwarded-message
44|500|1.0|meeting-request
44|43|1.0|reply
44|365|1.0|meeting-request
527|318|1.0|direct-email
527|48|1.0|direct-email
283|256|1.0|meeting-request
283|365|1.0|forwarded-message
37|36|1.0|forwarded-message
128|205|1.0|forwarded-message
527|114|1.0|cc-notification
104|394|1.0|forwarded-message
104|321|1.0|direct-email
114|527|1.0|cc-notification
183|106|1.0|meeting-request
150|377|1.0|reply
6|157|1.0|forwarded-message
258|258|1.0|self-note
520|92|1.0|reply
30|62|1.0|reply
42|87|1.0|meeting-request
87|484|1.0|cc-notification
300|107|1.0|reply
342|139|1.0|cc-notification
450|256|1.0|cc-notification
107|300|1.0|reply
528|64|1.0|reply
528|489|1.0|reply
21|520|1.0|cc-notification
438|40|1.0|forwarded-message
95|41|1.0|cc-notification
105|393|1.0|forwarded-message
105|493|1.0|forwarded-message
105|145|1.0|direct-email
105|147|1.0|reply
150|368|1.0|forwarded-message
150|104|1.0|meeting-request
249|363|1.0|reply
145|212|1.0|reply
145|42|1.0|reply
145|427|1.0|reply
96|302|1.0|forwarded-message
269|288|1.0|reply
466|141|1.0|reply
466|529|1.0|direct-email
466|496|1.0|reply
466|498|1.0|meeting-request
438|170|1.0|forwarded-message
482|41|1.0|forwarded-message
438|151|1.0|meeting-request
246|530|1.0|cc-notification
170|438|1.0|forwarded-message
48|527|1.0|direct-email
356|329|1.0|direct-email
329|474|1.0|forwarded-message
506|64|1.0|direct-email
113|442|1.0|direct-email
92|100|1.0|reply
356|356|1.0|self-note
340|531|1.0|cc-notification
141|466|1.0|reply
477|108|1.0|direct-email
477|91|1.0|forwarded-message
175|532|1.0|reply
113|333|1.0|cc-notification
252|408|1.0|direct-email
252|132|1.0|meeting-request
252|2|1.0|meeting-request
46|269|1.0|direct-email
196|41|1.0|reply
173|513|1.0|cc-notification
229|229|1.0|self-note
438|123|1.0|cc-notification
160|180|1.0|direct-email
82|366|1.0|forwarded-message
64|89|1.0|forwarded-message
434|533|1.0|reply
180|257|1.0|reply
145|145|1.0|self-note
89|474|1.0|forwarded-message
133|51|1.0|meeting-request
252|269|1.0|cc-notification
106|16|1.0|reply
423|263|1.0|cc-notification
123|438|1.0|cc-notification
534|256|1.0|direct-email
531|340|1.0|cc-notification
100|92|1.0|reply
318|527|1.0|direct-email
135|251|1.0|cc-notification
201|486|1.0|reply
284|149|1.0|forwarded-message
42|190|1.0|reply
13|506|1.0|meeting-request
300|62|1.0|reply
13|535|1.0|forwarded-message
536|86|1.0|reply
168|440|1.0|forwarded-message
89|437|1.0|cc-notification
141|64|1.0|direct-email
177|344|1.0|cc-notification
176|176|1.0|self-note
370|417|1.0|reply
114|245|1.0|meeting-request
63|520|1.0|forwarded-message
232|537|1.0|meeting-request
466|9|1.0|direct-email
370|40|1.0|direct-email
92|538|1.0|direct-email
211|211|1.0|self-note
303|13|1.0|cc-notification
465|465|1.0|self-note
15|139|1.0|meeting-request
539|78|1.0|reply
190|42|1.0|reply
447|139|1.0|cc-notification
447|446|1.0|forwarded-message
474|329|1.0|forwarded-message
160|45|1.0|direct-email
86|540|1.0|cc-notification
322|139|1.0|cc-notification
249|434|1.0|forwarded-message
303|62|1.0|direct-email
340|521|1.0|cc-notification
184|81|1.0|direct-email
197|128|1.0|direct-email
251|116|1.0|reply
328|459|1.0|reply
288|252|1.0|direct-email
249|42|1.0|cc-notification
249|106|1.0|direct-email
188|459|1.0|reply
116|251|1.0|reply
541|181|1.0|reply
542|183|1.0|direct-email
542|399|1.0|cc-notification
542|413|1.0|direct-email
542|168|1.0|direct-email
542|543|1.0|direct-email
542|256|1.0|forwarded-message
542|419|1.0|cc-notification
542|440|1.0|reply
542|544|1.0|cc-notification
542|275|1.0|reply
542|458|1.0|direct-email
542|403|1.0|direct-email
82|283|1.0|direct-email
275|542|1.0|reply
42|249|1.0|cc-notification
16|106|1.0|reply
464|483|1.0|reply
42|183|1.0|direct-email
42|81|1.0|forwarded-message
42|115|1.0|reply
84|288|1.0|reply
51|133|1.0|meeting-request
440|542|1.0|reply
288|71|1.0|meeting-request
133|128|1.0|cc-notification
133|280|1.0|forwarded-message
288|70|1.0|forwarded-message
495|363|1.0|forwarded-message
13|90|1.0|forwarded-message
440|226|1.0|cc-notification
177|17|1.0|meeting-request
121|82|1.0|forwarded-message
121|105|1.0|cc-notification
534|544|1.0|forwarded-message
29|25|1.0|meeting-request
29|26|1.0|direct-email
29|27|1.0|cc-notification
29|30|1.0|meeting-request
29|33|1.0|reply
29|34|1.0|forwarded-message
29|35|1.0|meeting-request
29|38|1.0|reply
29|39|1.0|forwarded-message
29|545|1.0|meeting-request
151|438|1.0|meeting-request
327|5|1.0|reply
175|288|1.0|forwarded-message
91|474|1.0|direct-email
59|54|1.0|forwarded-message
59|56|1.0|direct-email
59|58|1.0|reply
423|455|1.0|forwarded-message
86|362|1.0|forwarded-message
40|37|1.0|reply
284|377|1.0|cc-notification
280|133|1.0|forwarded-message
13|118|1.0|cc-notification
258|402|1.0|direct-email
217|432|1.0|meeting-request
217|433|1.0|direct-email
217|366|1.0|forwarded-message
217|84|1.0|cc-notification
217|70|1.0|reply
305|57|1.0|reply
62|170|1.0|reply
181|296|1.0|reply
378|377|1.0|direct-email
62|329|1.0|cc-notification
331|73|1.0|meeting-request
250|181|1.0|cc-notification
250|394|1.0|meeting-request
250|250|1.0|self-note
250|377|1.0|reply
250|104|1.0|meeting-request
423|76|1.0|meeting-request
121|233|1.0|meeting-request
121|145|1.0|cc-notification
121|546|1.0|reply
474|478|1.0|reply
164|174|1.0|forwarded-message
255|363|1.0|forwarded-message
86|536|1.0|reply
61|320|1.0|cc-notification
155|518|1.0|forwarded-message
474|110|1.0|meeting-request
283|107|1.0|direct-email
283|142|1.0|direct-email
13|2|1.0|direct-email
250|103|1.0|forwarded-message
160|321|1.0|cc-notification
282|254|1.0|cc-notification
395|395|1.0|self-note
113|443|1.0|cc-notification
113|547|1.0|direct-email
113|171|1.0|meeting-request
12|141|1.0|forwarded-message
105|121|1.0|cc-notification
534|440|1.0|meeting-request
544|542|1.0|cc-notification
421|529|1.0|direct-email
170|548|1.0|forwarded-message
545|29|1.0|meeting-request
421|496|1.0|reply
149|277|1.0|cc-notification
149|284|1.0|forwarded-message
209|233|1.0|reply
387|198|1.0|direct-email
298|246|1.0|meeting-request
252|412|1.0|meeting-request
431|50|1.0|cc-notification
89|303|1.0|reply
549|550|1.0|meeting-request
323|97|1.0|direct-email
323|102|1.0|direct-email
316|379|1.0|direct-email
269|256|1.0|direct-email
240|210|1.0|direct-email
526|103|1.0|meeting-request
209|58|1.0|reply
45|461|1.0|cc-notification
160|61|1.0|cc-notification
82|233|1.0|direct-email
82|546|1.0|forwarded-message
537|232|1.0|meeting-request
107|256|1.0|forwarded-message
496|421|1.0|reply
496|529|1.0|direct-email
473|29|1.0|reply
462|462|1.0|self-note
160|319|1.0|meeting-request
251|40|1.0|cc-notification
97|323|1.0|direct-email
32|23|1.0|direct-email
335|322|1.0|reply
86|223|1.0|meeting-request
32|26|1.0|forwarded-message
183|64|1.0|reply
434|163|1.0|reply
434|255|1.0|meeting-request
434|81|1.0|direct-email
434|106|1.0|direct-email
434|471|1.0|direct-email
434|189|1.0|forwarded-message
434|551|1.0|direct-email
357|357|1.0|self-note
254|282|1.0|cc-notification
254|142|1.0|cc-notification
552|305|1.0|reply
434|490|1.0|meeting-request
362|86|1.0|forwarded-message
210|240|1.0|direct-email
553|554|1.0|reply
553|340|1.0|forwarded-message
174|285|1.0|meeting-request
174|16|1.0|direct-email
174|371|1.0|direct-email
174|46|1.0|direct-email
167|41|1.0|forwarded-message
167|51|1.0|forwarded-message
19|7|1.0|cc-notification
179|381|1.0|direct-email
140|174|1.0|meeting-request
324|555|1.0|meeting-request
157|377|1.0|meeting-request
423|423|1.0|self-note
174|3|1.0|reply
174|140|1.0|meeting-request
107|306|1.0|forwarded-message
282|226|1.0|forwarded-message
370|47|1.0|reply
370|41|1.0|cc-notification
370|38|1.0|forwarded-message
62|114|1.0|cc-notification
62|365|1.0|reply
302|89|1.0|cc-notification
153|107|1.0|direct-email
434|249|1.0|forwarded-message
232|321|1.0|forwarded-message
249|430|1.0|meeting-request
195|195|1.0|self-note
450|95|1.0|direct-email
458|542|1.0|direct-email
321|232|1.0|forwarded-message
310|78|1.0|forwarded-message
2|252|1.0|meeting-request
185|354|1.0|meeting-request
28|114|1.0|reply
28|165|1.0|forwarded-message
28|169|1.0|reply
28|367|1.0|direct-email
114|283|1.0|reply
114|63|1.0|reply
114|62|1.0|cc-notification
58|55|1.0|forwarded-message
58|56|1.0|meeting-request
58|59|1.0|reply
58|209|1.0|reply
114|28|1.0|reply
114|165|1.0|meeting-request
114|367|1.0|cc-notification
306|107|1.0|forwarded-message
379|316|1.0|direct-email
95|64|1.0|meeting-request
116|361|1.0|reply
51|29|1.0|direct-email
14|280|1.0|meeting-request
215|222|1.0|reply
2|13|1.0|direct-email
232|556|1.0|forwarded-message
377|157|1.0|meeting-request
167|351|1.0|forwarded-message
447|447|1.0|self-note
377|181|1.0|forwarded-message
377|296|1.0|forwarded-message
447|46|1.0|forwarded-message
359|452|1.0|cc-notification
351|167|1.0|forwarded-message
245|114|1.0|meeting-request
245|48|1.0|forwarded-message
296|377|1.0|forwarded-message
296|181|1.0|reply
385|296|1.0|cc-notification
183|543|1.0|cc-notification
107|62|1.0|meeting-request
296|295|1.0|cc-notification
296|385|1.0|cc-notification
133|557|1.0|direct-email
359|558|1.0|reply
62|256|1.0|forwarded-message
123|41|1.0|meeting-request
285|305|1.0|direct-email
559|282|1.0|cc-notification
62|434|1.0|cc-notification
62|106|1.0|forwarded-message
62|249|1.0|cc-notification
528|528|1.0|self-note
308|283|1.0|cc-notification
285|208|1.0|forwarded-message
560|459|1.0|meeting-request
2|63|1.0|direct-email
462|561|1.0|forwarded-message
5|64|1.0|meeting-request
5|327|1.0|reply
6|327|1.0|forwarded-message
327|6|1.0|forwarded-message
283|5|1.0|forwarded-message
438|438|1.0|self-note
322|140|1.0|reply
322|335|1.0|reply
322|273|1.0|direct-email
322|334|1.0|cc-notification
6|379|1.0|direct-email
6|489|1.0|direct-email
48|252|1.0|direct-email
412|252|1.0|meeting-request
64|95|1.0|meeting-request
529|359|1.0|forwarded-message
372|433|1.0|direct-email
372|86|1.0|forwarded-message
372|134|1.0|cc-notification
372|83|1.0|direct-email
419|542|1.0|cc-notification
254|115|1.0|meeting-request
254|31|1.0|direct-email
47|41|1.0|forwarded-message
338|115|1.0|forwarded-message
47|114|1.0|cc-notification
99|107|1.0|cc-notification
506|44|1.0|direct-email
